animalId,intakeDate,intakeReason,species,sex,breed,color,outcomeDate,outcome,shelterName,shelterID,city,state,indate,outdate,lengthOfStay
AA926947,03/19/2025 11:12:00 AM,Owner Surrender,Cat,Intact Female,Domestic Shorthair,Black/White,2025-04-06T14:04:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-19,2025-04-06,18 days
AA926526,03/19/2025 11:29:00 AM,Stray,Dog,Intact Female,Great Pyrenees/Golden Retriever,White,2025-04-16T11:07:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-19,2025-04-16,28 days
AA926948,03/19/2025 11:44:00 AM,Stray,Cat,Intact Male,Domestic Shorthair,Orange Tabby/White,2025-04-01T18:36:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-19,2025-04-01,13 days
AA926949,03/19/2025 11:45:00 AM,Stray,Cat,Unknown,Domestic Shorthair,Black,2025-03-24T16:19:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-19,2025-03-24,5 days
AA926954,03/19/2025 12:19:00 PM,Stray,Dog,Intact Male,Pit Bull Mix,White/Brown,2025-04-23T13:59:00,Euthanasia,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-19,2025-04-23,35 days
AA926957,03/19/2025 12:19:00 PM,Stray,Dog,Intact Male,Pit Bull Mix,Brown/Brown,2025-04-01T17:25:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-19,2025-04-01,13 days
AA914151,03/19/2025 01:19:00 PM,Owner Surrender,Dog,Spayed Female,Labrador Retriever Mix,Blue,2025-03-19T19:12:54,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-19,2025-03-19,0 days
AA926966,03/19/2025 01:40:00 PM,Stray,Cat,Intact Male,Domestic Shorthair,White/Brown Tabby,2025-03-24T18:04:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-19,2025-03-24,5 days
AA926980,03/19/2025 02:37:00 PM,Stray,Dog,Intact Male,Pit Bull Mix,Brown,2025-03-24T17:44:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-19,2025-03-24,5 days
AA926981,03/19/2025 03:05:00 PM,Wildlife,Other,Unknown,Raccoon,Gray/Black,2025-03-20T10:59:00,Euthanasia,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-19,2025-03-20,1 days
AA926989,03/19/2025 04:14:00 PM,Stray,Cat,Intact Male,Domestic Shorthair,Black,2025-03-19T18:42:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-19,2025-03-19,0 days
AA926990,03/19/2025 05:18:00 PM,Wildlife,Other,Unknown,Bat,Brown,2025-03-20T11:01:00,Euthanasia,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-19,2025-03-20,1 days
AA790192,03/19/2025 05:42:00 PM,Stray,Dog,Spayed Female,Dalmatian/Pointer,White/Black,2025-03-23T11:11:00,Rto-Adopt,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-19,2025-03-23,4 days
AA927002,03/19/2025 09:40:00 PM,Stray,Dog,Intact Female,German Shepherd Mix,Tan/Brown,2025-03-21T16:40:00,Return to Owner,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-19,2025-03-21,2 days
AA927003,03/19/2025 10:10:00 PM,Stray,Cat,Intact Male,Domestic Shorthair,Brown Tabby,2025-03-23T13:35:00,Euthanasia,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-19,2025-03-23,4 days
AA927020,03/20/2025 11:02:00 AM,Stray,Cat,Intact Female,Domestic Shorthair,Black,2025-04-04T12:52:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-20,2025-04-04,15 days
AA927014,03/20/2025 11:04:00 AM,Stray,Cat,Unknown,Domestic Shorthair,Brown Tabby,2025-03-24T16:20:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-20,2025-03-24,4 days
AA927025,03/20/2025 11:51:00 AM,Stray,Cat,Intact Female,Domestic Shorthair,Brown Tabby,2025-03-25T17:02:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-20,2025-03-25,5 days
AA927030,03/20/2025 12:06:00 PM,Stray,Cat,Intact Male,Domestic Shorthair,Black/White,2025-03-30T16:22:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-20,2025-03-30,10 days
AA927027,03/20/2025 12:08:00 PM,Stray,Cat,Intact Male,Domestic Medium Hair,Blue Tabby,2025-03-30T17:38:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-20,2025-03-30,10 days
AA927032,03/20/2025 12:48:00 PM,Stray,Cat,Intact Male,Domestic Shorthair,Orange Tabby,2025-03-25T07:50:00,Euthanasia,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-20,2025-03-25,5 days
AA927034,03/20/2025 12:58:00 PM,Stray,Cat,Unknown,Domestic Shorthair,Calico,2025-03-27T09:47:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-20,2025-03-27,7 days
AA915649,03/20/2025 01:20:00 PM,Owner Surrender,Cat,Spayed Female,Domestic Longhair,Blue Tabby,2025-03-22T16:18:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-20,2025-03-22,2 days
AA927035,03/20/2025 01:32:00 PM,Public Assist,Dog,Spayed Female,Chihuahua Longhair,White/Brown,2025-03-27T13:08:00,Return to Owner,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-20,2025-03-27,7 days
AA927036,03/20/2025 01:33:00 PM,Stray,Dog,Intact Female,Doberman Pinsch Mix,Black/Tan,2025-03-22T15:11:00,Return to Owner,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-20,2025-03-22,2 days
AA927038,03/20/2025 01:41:00 PM,Stray,Cat,Intact Male,Domestic Shorthair,Brown Tabby,2025-03-20T15:18:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-20,2025-03-20,0 days
AA927039,03/20/2025 01:41:00 PM,Stray,Cat,Intact Male,Domestic Shorthair,Black/White,2025-03-20T15:18:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-20,2025-03-20,0 days
AA927040,03/20/2025 01:41:00 PM,Stray,Cat,Intact Female,Domestic Shorthair,Calico,2025-03-20T15:19:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-20,2025-03-20,0 days
AA926887,03/20/2025 02:10:00 PM,Stray,Dog,Intact Male,Siberian Husky/German Shepherd,White,2025-03-31T17:50:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-20,2025-03-31,11 days
AA927041,03/20/2025 02:17:00 PM,Stray,Cat,Intact Female,Domestic Shorthair,White/Black,2025-04-23T17:52:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-20,2025-04-23,34 days
AA926478,03/20/2025 03:13:00 PM,Public Assist,Dog,Intact Male,Australian Shepherd,Blue/White,2025-03-25T11:58:00,Return to Owner,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-20,2025-03-25,5 days
AA927045,03/20/2025 04:05:00 PM,Owner Surrender,Cat,Spayed Female,Domestic Shorthair,Brown Tabby,2025-03-22T17:36:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-20,2025-03-22,2 days
AA911869,03/20/2025 04:05:00 PM,Owner Surrender,Cat,Spayed Female,Domestic Shorthair,Black,2025-03-22T17:33:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-20,2025-03-22,2 days
AA901857,03/20/2025 04:30:00 PM,Owner Surrender,Dog,Spayed Female,Labrador Retriever,Yellow,2025-03-14T18:47:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-20,2025-03-14,-6 days
AA927052,03/20/2025 10:54:00 PM,Wildlife,Other,Unknown,Bat,Black,2025-03-21T10:27:00,Euthanasia,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-20,2025-03-21,1 days
AA927060,03/21/2025 08:31:00 AM,Wildlife,Other,Unknown,Bat,Brown/Brown,2025-03-21T10:28:00,Euthanasia,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-21,2025-03-21,0 days
AA813615,03/21/2025 09:55:00 AM,Stray,Cat,Intact Female,Domestic Shorthair,Black,2025-04-08T16:32:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-21,2025-04-08,18 days
AA927066,03/21/2025 11:00:00 AM,Stray,Cat,Intact Female,Domestic Shorthair,Black/White,2025-03-25T17:50:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-21,2025-03-25,4 days
AA927068,03/21/2025 11:00:00 AM,Stray,Cat,Intact Male,Domestic Shorthair,Black/White,2025-03-25T16:07:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-21,2025-03-25,4 days
AA927070,03/21/2025 11:00:00 AM,Stray,Cat,Intact Male,Domestic Shorthair,Orange Tabby/White,2025-03-25T16:22:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-21,2025-03-25,4 days
AA927067,03/21/2025 11:09:00 AM,Stray,Cat,Intact Female,Domestic Shorthair,Orange Tabby,2025-03-25T17:41:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-21,2025-03-25,4 days
AA927069,03/21/2025 11:26:00 AM,Stray,Cat,Spayed Female,Domestic Shorthair,Black/White,2025-03-29T16:16:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-21,2025-03-29,8 days
AA847305,03/21/2025 11:32:00 AM,Owner Surrender,Cat,Spayed Female,Domestic Shorthair,Black/White,2025-03-28T14:16:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-21,2025-03-28,7 days
AA847304,03/21/2025 11:32:00 AM,Owner Surrender,Cat,Spayed Female,Domestic Shorthair,Brown Tabby/White,2025-03-28T14:16:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-21,2025-03-28,7 days
AA927073,03/21/2025 12:39:00 PM,Stray,Cat,Intact Female,Domestic Shorthair,Brown Tabby,2025-03-29T13:47:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-21,2025-03-29,8 days
AA927075,03/21/2025 12:59:00 PM,Stray,Cat,Neutered Male,Siamese,Lynx Point,2025-03-22T15:27:00,Return to Owner,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-21,2025-03-22,1 days
AA927079,03/21/2025 01:06:00 PM,Owner Surrender,Cat,Spayed Female,Siamese,Seal Point,2025-03-28T17:46:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-21,2025-03-28,7 days
AA927071,03/21/2025 01:35:00 PM,Wildlife,Bird,Unknown,Vulture,Black,2025-03-21T14:08:00,Euthanasia,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-21,2025-03-21,0 days
AA927082,03/21/2025 02:52:00 PM,Stray,Dog,Intact Male,American Pit Bull Terrier,Brown,2025-03-30T15:17:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-21,2025-03-30,9 days
AA927080,03/21/2025 03:12:00 PM,Wildlife,Other,Unknown,Bat,Brown,2025-03-23T12:14:00,Euthanasia,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-21,2025-03-23,2 days
AA927098,03/21/2025 08:51:00 PM,Wildlife,Other,Unknown,Bat,Brown,2025-03-23T12:15:00,Euthanasia,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-21,2025-03-23,2 days
AA927100,03/22/2025 12:44:00 AM,Stray,Dog,Intact Female,American Staffordshire Terrier,Black,2025-03-26T16:55:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-22,2025-03-26,4 days
AA927113,03/22/2025 11:10:00 AM,Owner Surrender,Cat,Neutered Male,Domestic Shorthair,Orange Tabby,2025-03-30T18:39:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-22,2025-03-30,8 days
AA927109,03/22/2025 11:49:00 AM,Stray,Dog,Intact Male,Border Collie Mix,Black/White,2025-04-30T17:31:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-22,2025-04-30,39 days
AA927112,03/22/2025 12:00:00 PM,Stray,Cat,Intact Female,Domestic Shorthair,Torbie,2025-04-27T12:52:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-22,2025-04-27,36 days
AA927121,03/22/2025 12:41:00 PM,Stray,Cat,Spayed Female,Domestic Shorthair,Tortie,2025-04-01T00:00:00,Return to Owner,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-22,2025-04-01,10 days
AA927125,03/22/2025 01:59:00 PM,Wildlife,Other,Unknown,Bat,Brown,2025-03-23T12:15:00,Euthanasia,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-22,2025-03-23,1 days
AA927127,03/22/2025 02:05:00 PM,Stray,Cat,Intact Female,Domestic Shorthair,Calico,2025-03-22T18:19:51,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-22,2025-03-22,0 days
AA927128,03/22/2025 02:43:00 PM,Wildlife,Other,Unknown,Bat,Red,2025-03-23T12:20:00,Euthanasia,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-22,2025-03-23,1 days
AA927129,03/22/2025 02:57:00 PM,Wildlife,Other,Unknown,Bat,Brown,2025-03-23T12:19:00,Euthanasia,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-22,2025-03-23,1 days
AA927135,03/22/2025 03:53:00 PM,Stray,Dog,Intact Male,Yorkshire Terrier Mix,Black/Tan,2025-03-31T14:14:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-22,2025-03-31,9 days
AA927132,03/22/2025 03:55:00 PM,Wildlife,Other,Unknown,Bat,Black,2025-03-23T12:16:00,Euthanasia,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-22,2025-03-23,1 days
AA904063,03/22/2025 06:26:00 PM,Stray,Cat,Intact Male,Domestic Shorthair,Gray,2025-03-26T06:02:00,Return to Owner,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-22,2025-03-26,4 days
AA927147,03/23/2025 08:38:00 AM,Public Assist,Dog,Intact Male,Siberian Husky Mix,Black/White,2025-04-08T13:13:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-23,2025-04-08,16 days
AA927148,03/23/2025 09:03:00 AM,Wildlife,Other,Unknown,Bat,Black,2025-03-23T12:32:00,Euthanasia,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-23,2025-03-23,0 days
AA927143,03/23/2025 11:14:00 AM,Stray,Dog,Neutered Male,Miniature Poodle Mix,Black,2025-03-26T12:25:00,Return to Owner,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-23,2025-03-26,3 days
AA927150,03/23/2025 11:24:00 AM,Stray,Cat,Intact Male,Domestic Shorthair,Blue Tabby,2025-04-03T15:13:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-23,2025-04-03,11 days
AA920547,03/23/2025 12:00:00 PM,Owner Surrender,Dog,Neutered Male,American Staffordshire Terrier,Black/White,2025-03-21T14:18:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-23,2025-03-21,-2 days
AA927158,03/23/2025 12:34:00 PM,Stray,Dog,Intact Male,Pit Bull,Tan,2025-04-23T08:47:00,Disposal,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-23,2025-04-23,31 days
AA927177,03/23/2025 04:25:00 PM,Stray,Dog,Intact Male,Dalmatian/English Springer Spaniel,White/Black,2025-04-08T13:17:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-23,2025-04-08,16 days
AA927186,03/23/2025 06:53:00 PM,Stray,Cat,Neutered Male,Domestic Longhair,Blue/White,2025-03-28T11:31:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-23,2025-03-28,5 days
AA927189,03/23/2025 11:01:00 PM,Euthanasia Request,Other,Unknown,Bat,Brown,2025-04-03T17:20:00,Euthanasia,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-23,2025-04-03,11 days
AA927193,03/24/2025 07:12:00 AM,Stray,Cat,Spayed Female,Domestic Medium Hair,Black Smoke,2025-04-12T10:22:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-24,2025-04-12,19 days
AA927197,03/24/2025 10:43:00 AM,Stray,Cat,Intact Female,Domestic Shorthair,Brown Tabby,2025-03-30T16:27:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-24,2025-03-30,6 days
AA927202,03/24/2025 10:48:00 AM,Stray,Cat,Intact Male,Domestic Shorthair,Brown Tabby,2025-03-31T08:03:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-24,2025-03-31,7 days
AA927203,03/24/2025 10:48:00 AM,Stray,Cat,Intact Male,Domestic Shorthair,Brown Tabby/White,2025-03-31T08:05:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-24,2025-03-31,7 days
AA927200,03/24/2025 11:03:00 AM,Owner Surrender,Cat,Intact Female,Domestic Shorthair,Calico,2025-03-24T15:02:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-24,2025-03-24,0 days
AA927205,03/24/2025 11:13:00 AM,Stray,Cat,Intact Male,Domestic Shorthair,Blue,2025-04-10T16:19:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-24,2025-04-10,17 days
AA927207,03/24/2025 11:13:00 AM,Stray,Cat,Intact Male,Domestic Shorthair,Brown Tabby/White,2025-04-18T18:23:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-24,2025-04-18,25 days
AA927208,03/24/2025 11:13:00 AM,Stray,Cat,Intact Female,Domestic Shorthair,Blue Tabby/White,2025-04-10T16:18:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-24,2025-04-10,17 days
AA927201,03/24/2025 11:28:00 AM,Owner Surrender,Dog,Intact Male,Rhod Ridgeback/Labrador Retriever,Chocolate/White,2025-04-12T17:37:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-24,2025-04-12,19 days
AA927206,03/24/2025 11:37:00 AM,Stray,Other,Unknown,Bat,Black,2025-03-24T14:18:00,Euthanasia,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-24,2025-03-24,0 days
AA920740,03/24/2025 11:42:00 AM,Owner Surrender,Cat,Spayed Female,Domestic Shorthair,Orange Tabby,2025-03-27T18:28:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-24,2025-03-27,3 days
AA920738,03/24/2025 11:42:00 AM,Owner Surrender,Cat,Spayed Female,Domestic Shorthair,Orange Tabby,2025-03-27T18:27:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-24,2025-03-27,3 days
AA927211,03/24/2025 11:53:00 AM,Wildlife,Other,Unknown,Squirrel,Brown,2025-04-13T13:44:00,Euthanasia,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-24,2025-04-13,20 days
AA927210,03/24/2025 12:30:00 PM,Stray,Dog,Neutered Male,Pit Bull,Tan/White,2025-03-25T18:05:00,Return to Owner,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-24,2025-03-25,1 days
AA870403,03/24/2025 12:30:00 PM,Public Assist,Dog,Neutered Male,Boxer/German Shepherd,Brown,2025-01-16T16:45:00,Rto-Adopt,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-24,2025-01-16,-67 days
AA927230,03/24/2025 12:35:00 PM,Owner Surrender,Cat,Intact Female,Domestic Shorthair,Black,2025-04-11T11:32:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-24,2025-04-11,18 days
AA927231,03/24/2025 12:35:00 PM,Owner Surrender,Cat,Intact Male,Domestic Shorthair,Black,2025-04-11T11:43:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-24,2025-04-11,18 days
AA927232,03/24/2025 12:35:00 PM,Owner Surrender,Cat,Intact Female,Siamese Mix,Seal Point,2025-04-13T17:24:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-24,2025-04-13,20 days
AA927233,03/24/2025 12:35:00 PM,Owner Surrender,Cat,Intact Female,Siamese Mix,Seal Point,2025-04-11T18:20:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-24,2025-04-11,18 days
AA927234,03/24/2025 12:35:00 PM,Owner Surrender,Cat,Intact Male,Siamese,Blue Point,2025-04-11T18:20:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-24,2025-04-11,18 days
AA927227,03/24/2025 12:44:00 PM,Stray,Cat,Unknown,Domestic Shorthair,Brown Tabby,2025-03-24T15:03:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-24,2025-03-24,0 days
AA927222,03/24/2025 12:44:00 PM,Stray,Cat,Unknown,Domestic Shorthair,Brown Tabby,2025-03-24T15:02:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-24,2025-03-24,0 days
AA927223,03/24/2025 12:44:00 PM,Stray,Cat,Unknown,Domestic Shorthair,Brown Tabby,2025-03-24T15:02:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-24,2025-03-24,0 days
AA927224,03/24/2025 12:44:00 PM,Stray,Cat,Unknown,Domestic Shorthair,Brown Tabby,2025-03-24T15:02:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-24,2025-03-24,0 days
AA927225,03/24/2025 12:44:00 PM,Stray,Cat,Unknown,Domestic Shorthair,Brown Tabby,2025-03-24T15:03:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-24,2025-03-24,0 days
AA927235,03/24/2025 12:55:00 PM,Owner Surrender,Cat,Intact Male,Domestic Shorthair,Brown Tabby,2025-03-24T16:57:00,Euthanasia,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-24,2025-03-24,0 days
AA927236,03/24/2025 12:55:00 PM,Owner Surrender,Other,Intact Female,Guinea Pig,Tan/White,2025-04-10T12:33:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-24,2025-04-10,17 days
AA927237,03/24/2025 12:55:00 PM,Owner Surrender,Other,Intact Female,Guinea Pig,Tricolor,2025-04-10T12:33:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-24,2025-04-10,17 days
AA927238,03/24/2025 12:55:00 PM,Owner Surrender,Other,Intact Female,Guinea Pig,Black/White,2025-04-10T12:33:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-24,2025-04-10,17 days
AA927226,03/24/2025 12:56:00 PM,Wildlife,Other,Unknown,Bat,Brown,2025-03-24T15:18:00,Euthanasia,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-24,2025-03-24,0 days
AA927239,03/24/2025 01:00:00 PM,Stray,Dog,Intact Female,Smooth Fox Terrier/Chihuahua Shorthair,Tan/White,2025-03-28T16:50:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-24,2025-03-28,4 days
AA927243,03/24/2025 01:00:00 PM,Stray,Cat,Unknown,Domestic Shorthair,Brown Tabby,2025-03-24T15:06:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-24,2025-03-24,0 days
AA927244,03/24/2025 01:00:00 PM,Stray,Cat,Unknown,Domestic Shorthair,White/Black,2025-03-24T15:06:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-24,2025-03-24,0 days
AA927245,03/24/2025 01:00:00 PM,Stray,Cat,Unknown,Domestic Shorthair,Brown Tabby,2025-03-24T15:06:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-24,2025-03-24,0 days
AA927241,03/24/2025 01:19:00 PM,Stray,Dog,Unknown,Australian Cattle Dog,White/Black,2025-03-28T08:53:00,Euthanasia,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-24,2025-03-28,4 days
AA927246,03/24/2025 01:38:00 PM,Stray,Cat,Intact Female,Siamese,Lynx Point/White,2025-03-25T16:12:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-24,2025-03-25,1 days
AA927251,03/24/2025 02:27:00 PM,Stray,Cat,Intact Male,Domestic Shorthair,Blue,2025-04-14T18:08:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-24,2025-04-14,21 days
AA743518,03/24/2025 03:47:00 PM,Stray,Dog,Spayed Female,German Shepherd,Black,2025-03-29T13:47:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-24,2025-03-29,5 days
AA927256,03/24/2025 04:16:00 PM,Owner Surrender,Dog,Intact Female,German Shepherd,Black/Tan,2025-03-26T09:02:00,Euthanasia,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-24,2025-03-26,2 days
AA927259,03/24/2025 05:11:00 PM,Stray,Dog,Intact Female,Pit Bull,Blue/White,2025-04-03T15:41:00,Rto-Adopt,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-24,2025-04-03,10 days
AA916929,03/24/2025 05:14:00 PM,Owner Surrender,Dog,Neutered Male,Labrador Retriever/Pointer,White/Black,2025-03-23T17:13:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-24,2025-03-23,-1 days
AA912804,03/24/2025 06:50:00 PM,Stray,Dog,Neutered Male,Labrador Retriever/Doberman Pinsch,Black,2025-03-27T13:17:00,Return to Owner,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-24,2025-03-27,3 days
AA927264,03/24/2025 08:11:00 PM,Euthanasia Request,Other,Unknown,Bat,Brown,2025-03-30T08:48:00,Euthanasia,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-24,2025-03-30,6 days
AA927265,03/25/2025 06:04:00 AM,Public Assist,Dog,Intact Female,Catahoula Mix,Blue Merle,2025-04-10T18:19:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-25,2025-04-10,16 days
AA927284,03/25/2025 10:37:00 AM,Stray,Cat,Intact Male,Domestic Shorthair,Orange Tabby,2025-04-13T16:06:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-25,2025-04-13,19 days
AA927279,03/25/2025 10:51:00 AM,Stray,Dog,Intact Female,Pit Bull Mix,Black/White,2025-04-01T17:30:00,Rto-Adopt,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-25,2025-04-01,7 days
AA927293,03/25/2025 11:25:00 AM,Owner Surrender,Cat,Intact Male,Domestic Shorthair,Black,2025-04-01T19:07:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-25,2025-04-01,7 days
AA927302,03/25/2025 11:25:00 AM,Owner Surrender,Cat,Intact Female,Domestic Shorthair,Tortie,2025-03-29T16:38:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-25,2025-03-29,4 days
AA927303,03/25/2025 11:25:00 AM,Owner Surrender,Cat,Intact Female,Domestic Shorthair,Tortie,2025-05-04T17:13:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2025-03-25,2025-05-04,40 days
